folder,architecture,dataset,attack,poison_rate,best_deployable_auroc,num_layers,min_rank_ratio,final_rank_ratio,min_cka,final_cka,max_separation_auroc,final_separation_auroc,max_target_alignment,median_lid_clean,median_lid_backdoor,median_lid_ratio,min_lid_ratio,final_direction_norm,rank_ratio_depth,error
vit_cifar10_blend_0_01,vit,cifar10,blend,0.01,0.999860300925926,12,0.32238365392371315,0.5061222348354846,0.1333519011930754,0.1333519011930754,1.0,0.9933719999999999,0.887917160987854,12.110336780548096,29.178080558776855,2.5534815438558374,1.067222884009867,29.36007308959961,0.6666666666666666,
vit_cifar10_bpp_0_1,vit,cifar10,bpp,0.1,0.9969311342592592,12,0.38158414858224404,0.7078398139078352,0.1645471419724783,0.1713674677172312,0.999896,0.9926159999999999,0.8950989842414856,12.094655513763428,18.063651084899902,1.6770288401452529,1.012057854029716,30.477949142456055,0.6666666666666666,
vit_cifar10_lf_0_01,vit,cifar10,lf,0.01,0.9779971450617284,12,0.6508219345879517,1.019133618548811,0.33821734190673103,0.3672301190012063,0.999996,0.9993160000000001,0.6789975762367249,12.659858226776123,17.421907424926758,1.1302572837957638,0.9380662434666341,33.38732147216797,0.75,
vit_cifar10_sig_0_1,vit,cifar10,sig,0.1,0.9648996141975308,12,0.7884446337865127,1.2592181336308192,0.5924058020244333,0.5924058020244333,1.0,0.99996,0.2814975380897522,11.864900588989258,18.26629638671875,1.4313667947490396,0.9826812867574501,22.212169647216797,0.6666666666666666,
vit_cifar10_wanet_0_05,vit,cifar10,wanet,0.05,0.9383264660493827,12,0.28863698257622344,0.9895020289602193,0.31623052164068544,0.6346483601421306,0.9897719999999999,0.959828,0.6880044937133789,13.328166484832764,11.36905813217163,0.9949567019224316,0.5199351341853581,18.948932647705078,0.8333333333333334,
vit_gtsrb_badnet_a2a_0_1,vit,gtsrb,badnet_a2a,0.1,0.8477957669635185,12,0.6454911689758455,1.013299460142712,0.756488261287301,0.9132280908668272,1.0,0.805588,0.6577080488204956,5.30420446395874,9.632312297821045,2.04894854362768,1.0119362855524479,0.6538408398628235,0.8333333333333334,
vit_gtsrb_blend_0_05,vit,gtsrb,blend,0.05,0.998954135948778,12,0.34938335507321683,0.7354687219619166,0.37458915161798384,0.4169145818601764,1.0,1.0,0.8022919297218323,4.494629144668579,22.75727653503418,5.867929120075814,1.248366042462548,37.4655876159668,0.5833333333333334,
vit_gtsrb_lc_0_1,vit,gtsrb,lc,0.1,0.7746504944801194,12,0.954795395558057,0.9798390409142129,0.9741418560759915,0.9741418560759915,0.999656,0.999112,0.6377996206283569,4.530862092971802,7.8237464427948,1.1236041543507715,1.0839428448631285,7.458959579467773,0.25,
vit_tiny_adaptive_blend_0_01,vit,tiny,adaptive_blend,0.01,0.7043766093539984,12,0.8782561966592703,0.9989471693070372,0.8495819684318532,0.8495819684318532,1.0,0.998352,0.5874797105789185,18.27133083343506,28.225908279418945,1.1587658139209405,1.0209951560956652,6.737290859222412,0.3333333333333333,
vit_tiny_badnet_a2a_0_01_evade_l1,vit,tiny,badnet_a2a,0.01,0.5003122109375,12,0.9948325055732234,0.9988116101437035,0.9989274545460098,0.9994096745682086,0.665906,0.552584,0.06858496367931366,20.24042320251465,20.29209804534912,1.0010161672762927,0.9885151398632478,0.28572189807891846,0.5833333333333334,
vit_tiny_badnet_a2o_0_01_evade_l1,vit,tiny,badnet_a2o,0.01,0.9917068458068988,12,0.4375278139306682,0.5331258523231353,0.4499525013044684,0.4499525013044684,1.0,0.999988,0.3337720036506653,20.311898231506348,37.112881660461426,1.502049872668269,0.990563166460422,28.294923782348633,0.9166666666666666,
vit_tiny_blend_0_01,vit,tiny,blend,0.01,0.9978909927576594,12,0.09260812351145678,0.09963111182839121,0.13517358493286455,0.13517358493286455,1.0,0.999996,0.5685516595840454,18.643278121948242,92.79516983032227,3.1804734375008756,1.0420704774732061,18.87493133544922,0.9166666666666666,
vit_tiny_bpp_0_01,vit,tiny,bpp,0.01,0.9871342925494796,12,0.053934756400597694,0.06745906335474788,0.09871979329652096,0.09871979329652096,0.999088,0.996596,0.49584639072418213,18.178730964660645,44.82962608337402,1.898393327076445,0.9917919173229445,19.175045013427734,0.9166666666666666,
vit_tiny_lc_0_01_evade_l1,vit,tiny,lc,0.01,0.6959425142181358,12,0.6892398493097233,0.8407660061793938,0.7354886390600927,0.7354886390600927,1.0,1.0,0.01332450844347477,20.3491849899292,23.449270248413086,1.048852272041215,0.836857955142129,9.053681373596191,0.6666666666666666,
vit_tiny_lf_0_01_evade_l1,vit,tiny,lf,0.01,0.8307117181359215,12,0.2617539155278334,0.2617539155278334,0.30797900048998694,0.30797900048998694,0.999312,0.99848,0.4078730642795563,19.509361267089844,23.61929988861084,1.0280517060905179,0.9253471122691475,19.048389434814453,1.0,
vit_tiny_sig_0_05_evade_l1,vit,tiny,sig,0.05,0.6465112278136216,12,0.7627674764245043,0.7629461124205013,0.6632611579335556,0.6632611579335556,0.9971760000000001,0.98818,0.2560023069381714,20.107176780700684,26.217116355895996,1.1279622856010803,0.9898235539022211,7.481276512145996,0.9166666666666666,
vit_tiny_wanet_0_05,vit,tiny,wanet,0.05,0.974250146588526,12,0.12400710433055784,0.21285688676716563,0.27817039906487917,0.27817039906487917,0.9985999999999999,0.997552,0.5188744068145752,18.942398071289062,17.631938934326172,0.9786525870069669,0.46725783780669006,15.370131492614746,0.8333333333333334,
